ano_lancamento,mes_seno,mes_cos,duracao,orcamento,media_elenco,media_direcao,mediana_elenco,mediana_direcao,Drama,Mystery,Action,Family,Documentary,Crime,Romance,War,Comedy,Fantasy,Adventure,Thriller,Science Fiction,Western,History,Horror,Animation,Music,TV Movie,log_receita
2022,-0.8660254037844384,-0.5000000000000004,130,68000000.0,6.812037037037037,7.133333333333333,6.8,7.133333333333333,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,19.020056461339955
2018,1.0,6.123233995736766e-17,115,55000000.0,6.5089886964886965,6.866666666666667,6.693333333333333,6.866666666666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,17.404405194166916
2010,0.49999999999999994,-0.8660254037844387,103,1500000.0,6.431318860877685,6.885714285714286,6.340441176470589,6.885714285714286,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,17.711352976659263
2022,-0.5000000000000004,0.8660254037844384,131,18000000.0,6.672685185185185,7.0,6.775,7.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,16.526033373393467
2023,0.8660254037844387,-0.4999999999999998,121,27500000.0,6.500462962962962,6.8,6.75,6.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,17.934533394823912
2012,-0.5000000000000004,0.8660254037844384,110,3000000.0,6.623174603174602,6.9799999999999995,6.8,6.9799999999999995,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,17.69642263136405
2018,-2.4492935982947064e-16,1.0,143,160000000.0,6.587301587301587,6.885714285714286,6.783333333333333,6.885714285714286,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,20.683632473959015
2019,-0.8660254037844384,-0.5000000000000004,118,260000000.0,6.661666666666666,7.061538461538461,6.8,7.061538461538461,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21.091638365536983
2019,-0.8660254037844384,-0.5000000000000004,118,79300000.0,6.661666666666666,7.061538461538461,6.8,7.061538461538461,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20.57833516533289
2019,-0.4999999999999997,-0.8660254037844388,118,260000000.0,6.667314814814815,7.061538461538461,6.8,7.061538461538461,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21.091638365536983
2019,-0.4999999999999997,-0.8660254037844388,118,79300000.0,6.667314814814815,7.061538461538461,6.8,7.061538461538461,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20.57833516533289
2019,1.0,6.123233995736766e-17,116,20000000.0,6.763888888888889,7.133333333333333,6.8,7.133333333333333,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,19.22974843532264
2014,0.8660254037844387,-0.4999999999999998,100,2000000.0,6.786851851851852,6.65,6.8,6.65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.484991917870552
2018,1.0,6.123233995736766e-17,152,9800000.0,6.781481481481482,6.833333333333333,6.8,6.833333333333333,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,15.358373322121123
2019,-0.4999999999999997,-0.8660254037844388,98,3000000.0,6.69074074074074,6.133333333333333,6.8,6.133333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,18.939890900133502
2011,1.2246467991473532e-16,-1.0,125,32500000.0,6.5020367540955775,6.6000000000000005,6.491818181818182,6.6000000000000005,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,18.831796602980457
2014,-1.0,-1.8369701987210297e-16,113,34000000.0,6.500429894179894,6.433333333333334,6.5166666666666675,6.433333333333334,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,19.192397577395724
2020,0.8660254037844386,0.5000000000000001,100,45000000.0,6.604550264550265,6.6,6.674999999999999,6.6,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,14.422480042283167
2020,0.8660254037844387,-0.4999999999999998,116,65000000.0,6.702179487179486,6.8,6.8,6.8,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-inf
2020,-2.4492935982947064e-16,1.0,116,65000000.0,6.520679012345679,6.8,6.8,6.8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-inf
2010,0.8660254037844387,-0.4999999999999998,118,80000000.0,6.51074074074074,6.35,6.755,6.35,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18.17481054912683
2016,-2.4492935982947064e-16,1.0,86,24570496.6,6.672592592592593,6.45,6.8,6.45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15.332723024090935
2014,0.49999999999999994,-0.8660254037844387,94,2000000.0,6.736111111111111,7.05,6.8,7.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15.351828237694141
2019,1.0,6.123233995736766e-17,123,175000000.0,6.9564351851851844,6.949999999999999,6.805,6.949999999999999,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,20.714079998829277
2019,0.49999999999999994,0.8660254037844387,109,32000000.0,6.64337962962963,6.35,6.8,6.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.801963691668337
2021,-0.5000000000000004,0.8660254037844384,126,35000000.0,6.7010582010582,6.8,6.8,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.480794850513101
2012,0.49999999999999994,-0.8660254037844387,106,215000000.0,6.71684710351377,6.05,6.8,6.05,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,19.705617440540777
2010,-2.4492935982947064e-16,1.0,125,170000000.0,6.743192918192919,7.040000000000001,6.8,7.040000000000001,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,19.099096207209865
2023,1.0,6.123233995736766e-17,116,75000000.0,6.804166666666666,6.8,6.8,6.8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.525262837084867
2022,1.0,6.123233995736766e-17,100,70000000.0,6.660746753246753,6.8,6.8,6.8,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,19.401480552381667
2018,-0.8660254037844384,-0.5000000000000004,117,20000000.0,6.49,6.6000000000000005,6.8,6.6000000000000005,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,18.222728932539646
2015,-0.5000000000000004,0.8660254037844384,148,300000000.0,6.894740537240537,7.35,6.8,7.35,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,20.222819886244746
2012,-2.4492935982947064e-16,1.0,111,60000000.0,6.626435185185184,6.25,6.775,6.25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17.0896049433835
2019,-2.4492935982947064e-16,1.0,103,150000000.0,6.735138888888889,7.2,6.8,7.2,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,20.955395415517554
2019,1.2246467991473532e-16,-1.0,116,26000000.0,6.599597953216374,7.166666666666667,6.8,7.166666666666667,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,18.162865119595462
2022,-0.8660254037844386,0.5000000000000001,121,118800000.0,6.781172839506173,6.8,6.8,6.8,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20.569539169766276
2011,-1.0,-1.8369701987210297e-16,106,60000000.0,6.73437908496732,6.228571428571429,6.8,6.228571428571429,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18.08718442593129
2013,-0.8660254037844386,0.5000000000000001,112,150000000.0,6.809406118572785,6.466666666666666,6.8,6.466666666666666,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.747651060019205
2017,-0.5000000000000004,0.8660254037844384,123,20000000.0,6.646832010582011,6.659999999999999,6.783333333333333,6.659999999999999,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,16.939822977781
2022,-0.4999999999999997,-0.8660254037844388,107,85017249.0,6.642777777777777,6.8,6.8,6.8,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,15.318575622173832
2022,0.49999999999999994,-0.8660254037844387,107,138400000.0,6.7555555555555555,6.8,6.8,6.8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20.07380054525227
2013,0.8660254037844387,-0.4999999999999998,98,30000000.0,6.472044159544159,7.066666666666666,6.8,7.066666666666666,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,18.022507511695366
2019,1.2246467991473532e-16,-1.0,112,20000000.0,6.719259259259259,6.8,6.8,6.8,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15.8782817917725
2021,-2.4492935982947064e-16,1.0,111,105000000.0,6.735022847522846,6.8,6.8,6.8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,20.125470960394463
2014,-0.8660254037844386,0.5000000000000001,112,20770500.6,6.762692901234568,6.65,6.8,6.65,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,14.247053371596849
2011,-0.4999999999999997,-0.8660254037844388,111,30000000.0,6.7280820105820105,6.433333333333334,6.8,6.433333333333334,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,17.342846311546907
2022,-1.0,-1.8369701987210297e-16,126,2800000.0,6.73258377425044,7.5,6.8,7.5,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,16.987285104882982
2022,-0.5000000000000004,0.8660254037844384,129,93000000.0,6.730849673202614,6.699999999999999,6.75,6.699999999999999,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,19.85613493950704
2021,-2.4492935982947064e-16,1.0,83,250000.0,6.8,6.8,6.8,6.8,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,12.684227339405128
2011,1.2246467991473532e-16,-1.0,139,35000000.0,6.657175925925925,6.8,6.8,6.8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17.2858229842055
2020,0.49999999999999994,0.8660254037844387,117,21505004.0,6.688425925925926,6.8,6.8,6.8,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,16.587203121893385
2020,-0.5000000000000004,0.8660254037844384,131,25000000.0,6.624351851851852,7.659999999999999,6.8,7.659999999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.627662070880444
2010,0.49999999999999994,0.8660254037844387,98,95000000.0,6.758544973544973,6.8,6.8,6.8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18.217779939671317
2018,0.49999999999999994,0.8660254037844387,129,40000000.0,6.7397507122507125,7.366666666666667,6.776923076923077,7.366666666666667,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,17.97208925507095
2017,0.8660254037844387,-0.4999999999999998,92,100000.0,6.718981481481482,6.7,6.8,6.7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14.62726500532115
2015,1.0,6.123233995736766e-17,120,49000000.0,6.773484848484848,6.699999999999999,6.8,6.699999999999999,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,18.09792693244999
2022,0.49999999999999994,0.8660254037844387,97,40000000.0,6.242135642135642,6.8,6.199999999999999,6.8,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,17.31756123855837
2019,0.8660254037844386,0.5000000000000001,123,18000000.0,6.698611111111111,6.3,6.8,6.3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,14.442223620708374
2018,-1.0,-1.8369701987210297e-16,118,71200000.0,6.603439153439154,6.8,6.8,6.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.915214433347938
2018,-0.8660254037844384,-0.5000000000000004,118,47220616.4,6.644074074074073,6.8,6.8,6.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.409169097122522
2020,0.49999999999999994,0.8660254037844387,118,38000000.0,6.785895061728394,6.959999999999999,6.8,6.959999999999999,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,16.268437645264715
2016,-0.8660254037844386,0.5000000000000001,120,15000000.0,6.8347826086956545,6.8,6.8,6.8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,17.90152031661764
2019,0.49999999999999994,-0.8660254037844387,125,40000000.0,6.801944444444444,7.066666666666666,6.8,7.066666666666666,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,17.666486931489622
2016,1.2246467991473532e-16,-1.0,89,650000.0,6.554074074074074,6.8,6.789999999999999,6.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.413786251306737
2017,0.49999999999999994,0.8660254037844387,132,50000000.0,6.799027777777777,6.753846153846154,6.8,6.753846153846154,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,17.649627375257747
2012,1.2246467991473532e-16,-1.0,106,10000000.0,6.688690476190477,6.55,6.8,6.55,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,14.5096542032143
2015,-0.4999999999999997,-0.8660254037844388,122,57600000.0,6.683148148148147,6.8,6.8,6.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13.003202323751607
2012,0.8660254037844386,0.5000000000000001,104,30000000.0,6.658641975308642,6.6,6.8,6.6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18.50852039661151
2016,-1.0,-1.8369701987210297e-16,87,70000000.0,6.712037037037037,6.49,6.8,6.49,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,18.756899027937752
2018,-0.8660254037844386,0.5000000000000001,143,20000000.0,6.71111111111111,6.959999999999999,6.8,6.959999999999999,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,19.270369347834972
2022,-1.0,-1.8369701987210297e-16,99,75500000.0,6.801190476190476,6.8,6.8,6.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.111259447034538
2012,-1.0,-1.8369701987210297e-16,93,145000000.0,6.634583333333333,6.316666666666666,6.8,6.5,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,19.838143498690766
2020,1.0,6.123233995736766e-17,106,147800000.0,6.768047138047137,6.8,6.8,6.8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,20.055619779457427
2013,0.49999999999999994,0.8660254037844387,97,27000000.0,6.563888888888889,6.8,6.8,6.8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18.830892515009253
2010,1.0,6.123233995736766e-17,115,100000000.0,6.648773148148148,6.959999999999999,6.8,6.959999999999999,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,17.68756321761066
2019,0.49999999999999994,0.8660254037844387,102,100000000.0,6.791595441595441,6.8,6.8,6.8,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,18.791179565576794
2019,-0.8660254037844386,0.5000000000000001,144,26000000.0,6.631095679012345,6.8,6.8,6.8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.601023948309177
2014,1.0,6.123233995736766e-17,92,145000000.0,6.621296296296296,6.55,6.8,6.55,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,18.936981154926066
2010,-2.4492935982947064e-16,1.0,118,99600000.0,6.784814814814815,6.825,6.8,6.825,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.42752041898294
2017,0.49999999999999994,0.8660254037844387,107,81200000.0,6.295234487734486,6.8,6.271428571428571,6.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.767062028323128
2013,-1.0,-1.8369701987210297e-16,98,11000000.0,6.477584175084175,6.433333333333334,6.616666666666666,6.433333333333334,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,15.562884796166863
2011,0.8660254037844386,0.5000000000000001,113,40000000.0,6.698456790123456,6.575,6.8,6.575,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18.07674487043392
2011,0.8660254037844386,0.5000000000000001,113,3700000.0,6.698456790123456,6.575,6.8,6.575,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14.373651449250357
2012,0.49999999999999994,0.8660254037844387,95,181600000.0,6.8,6.8,6.8,6.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18.388511347925046
2012,-0.8660254037844386,0.5000000000000001,95,27690400.0,6.627526455026454,6.8,6.8,6.8,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9.442766671806416
2022,0.8660254037844387,-0.4999999999999998,88,47220616.4,6.588888888888889,6.8,6.8,6.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.644997807964046
2019,-0.4999999999999997,-0.8660254037844388,116,20000000.0,6.72938492063492,6.35,6.8,6.35,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14.884781661061492
2019,1.2246467991473532e-16,-1.0,101,66240000.0,6.55506734006734,6.8,6.541666666666667,6.8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,19.45413054952969
2016,-2.4492935982947064e-16,1.0,97,36000000.0,6.663024013024013,6.55,6.8,6.55,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17.99176446980191
2016,0.49999999999999994,-0.8660254037844387,107,42600000.0,6.720711500974659,6.8,6.8,6.8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.201545585770715
2017,-0.8660254037844384,-0.5000000000000004,116,6000004.0,6.738333333333333,6.8,6.8,6.8,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13.566510174952883
2014,-0.5000000000000004,0.8660254037844384,96,60000000.0,6.647810846560846,6.8,6.8,6.8,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,18.056870743105417
2021,-2.4492935982947064e-16,1.0,116,63000000.0,6.523021885521886,6.8,6.611363636363636,6.8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20.14948301353916
2015,-0.4999999999999997,-0.8660254037844388,104,11000000.0,6.792261904761904,6.7250000000000005,6.8,6.7250000000000005,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16.82341680637065
2011,-0.8660254037844386,0.5000000000000001,130,27500000.0,6.615632515632515,6.133333333333333,6.8,6.133333333333333,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15.924176412799122
2018,-2.4492935982947064e-16,1.0,139,10000000.0,6.71470588235294,6.8,6.8,6.8,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,17.31853151861608
2016,-0.5000000000000004,0.8660254037844384,117,16000000.0,6.677599206349206,6.8,6.8,6.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.51557315883675
2010,-1.0,-1.8369701987210297e-16,108,50000000.0,6.593148148148148,6.5,6.765,6.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.369314174257347
2017,-0.8660254037844384,-0.5000000000000004,107,36000000.0,5.922453703703705,6.35,5.866666666666667,6.35,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,17.687791507209003
2020,0.49999999999999994,0.8660254037844387,95,100000000.0,6.710876623376623,6.8,6.8,6.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.64246272694245
2011,0.8660254037844387,-0.4999999999999998,107,3485000.0,6.8038029100529105,6.840000000000001,6.8,6.840000000000001,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,16.70601688435199
2014,0.8660254037844386,0.5000000000000001,100,39460000.0,6.559722222222223,6.659999999999999,6.775,6.659999999999999,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10.055141773637647
2017,-1.0,-1.8369701987210297e-16,90,105200000.0,6.753703703703703,6.8,6.8,6.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.933395889073598
2016,-0.8660254037844384,-0.5000000000000004,126,1000000.0,6.888333333333332,7.0,6.8,7.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.655364837587353
2012,1.2246467991473532e-16,-1.0,120,85000000.0,6.7753703703703705,6.825,6.8,6.825,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.692728811355487
2014,0.8660254037844387,-0.4999999999999998,124,6600000.0,6.5740740740740735,6.449999999999999,6.8,6.449999999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.955281682041813
2016,1.2246467991473532e-16,-1.0,97,10000000.0,6.744444444444444,7.4,6.8,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.71079162809843
2011,0.49999999999999994,0.8660254037844387,131,29000000.0,6.626984126984127,6.8,6.8,6.8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67958094028651
2019,0.49999999999999994,0.8660254037844387,86,52000000.0,6.886904761904762,6.8,6.824999999999999,6.8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,17.442897793613888
2010,-0.4999999999999997,-0.8660254037844388,84,3000000.0,6.348055555555555,6.8,6.265,6.8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-inf
2023,1.2246467991473532e-16,-1.0,154,294700000.0,6.6640572390572395,7.3,6.7,7.3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.136193398730416
2023,1.2246467991473532e-16,-1.0,144,200000000.0,6.708862433862434,6.8,6.7,6.8,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,14.136193398730416
2011,-0.8660254037844386,0.5000000000000001,109,35000000.0,6.689807692307693,6.1,6.7,6.1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18.269760659572054
2023,1.0,6.123233995736766e-17,124,51880004.0,6.870410052910053,6.7,6.95,6.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.14690001550099
2023,0.8660254037844387,-0.4999999999999998,124,4920975.0,6.905224867724868,6.7,6.95,6.7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.922650923666403
2018,-0.4999999999999997,-0.8660254037844388,121,77000000.0,6.746415343915344,6.627272727272728,6.7,6.627272727272728,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,18.890559265582553
2022,-0.4999999999999997,-0.8660254037844388,122,175200000.0,6.6659391534391546,6.6,6.7,6.6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20.450400701988528
2010,-2.4492935982947064e-16,1.0,112,30000000.0,6.481913580246914,6.633333333333333,6.7,6.633333333333333,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,17.740454729343806
2022,1.0,6.123233995736766e-17,114,125000000.0,6.564417989417989,6.7,6.7,6.7,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,20.121622799317926
2017,-1.0,-1.8369701987210297e-16,141,104000000.0,6.563719135802469,7.075,6.7,7.075,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,19.621731468524462
2022,-0.5000000000000004,0.8660254037844384,161,250000000.0,6.7287037037037045,7.340000000000001,6.7,7.340000000000001,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,20.627365231598628
2022,-1.0,-1.8369701987210297e-16,108,60000000.0,6.686342592592593,7.4,6.7,7.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.867729240653812
2018,0.8660254037844386,0.5000000000000001,152,20000000.0,6.711607142857144,7.0,6.7,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15.73037259582763
2018,-0.5000000000000004,0.8660254037844384,152,20000000.0,6.6550925925925934,7.0,6.7,7.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,15.73037259582763
2021,-0.4999999999999997,-0.8660254037844388,134,200000000.0,6.60462962962963,6.5,6.7,6.5,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,19.7550266777109
2022,0.49999999999999994,0.8660254037844387,134,5845753.2,6.504675925925927,5.92,6.7,5.92,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,16.085660375205165
2016,-1.0,-1.8369701987210297e-16,127,110000000.0,6.6021001683501686,6.483333333333333,6.7,6.483333333333333,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.237471433389146
2019,-2.4492935982947064e-16,1.0,123,125000000.0,6.540676438571176,6.075,6.7,6.075,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,20.366854285635092
2017,0.49999999999999994,-0.8660254037844387,126,175000000.0,6.547314814814815,7.054545454545454,6.699999999999999,7.054545454545454,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18.547494861890822
2022,1.0,6.123233995736766e-17,106,116000000.0,6.6922388414055085,6.68,6.7,6.68,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,19.191076826103895
2023,0.8660254037844386,0.5000000000000001,116,169000000.0,6.604907407407407,6.7,6.7,6.7,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,20.374896348299263
2020,0.8660254037844386,0.5000000000000001,124,10000000.0,6.7035185185185195,6.7,6.7,6.7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,17.03862648181169
2020,-0.4999999999999997,-0.8660254037844388,125,70000000.0,6.690436507936508,6.800000000000001,6.7,6.800000000000001,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-inf
2022,1.2246467991473532e-16,-1.0,97,116200000.0,6.491851851851852,6.7,6.7,6.7,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,20.226877944948995
2010,-0.8660254037844386,0.5000000000000001,117,110000000.0,6.613333333333333,6.6,6.7,6.6,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,18.284986118080795
2019,-0.5000000000000004,0.8660254037844384,138,100000000.0,6.501851851851852,6.133333333333333,6.7,6.133333333333333,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,18.527211863659527
2019,-1.0,-1.8369701987210297e-16,138,100000000.0,6.664814814814815,6.133333333333333,6.7,6.133333333333333,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,18.527211863659527
2019,-1.0,-1.8369701987210297e-16,90,20000000.0,6.551582491582492,6.550000000000001,6.640909090909091,6.550000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.395581067821116
2021,0.8660254037844386,0.5000000000000001,131,24350000.0,6.652922077922077,6.7,6.7,6.7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,14.791097971508977
2017,1.0,6.123233995736766e-17,118,185000000.0,6.567183048433048,6.9,6.7,6.9,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.938345733269312
