,Movie Name,Year of Release,mes_sin,mes_cos,Run Time in minutes,budget_x,orig_lang,media_elenco,media_direcao,mediana_elenco,mediana_direcao,Drama,Mystery,Action,Family,Documentary,Crime,Romance,War,Comedy,Fantasy,Adventure,Thriller,Science Fiction,Western,History,Horror,Animation,Music,TV Movie,receita_corrigida,log_receita,lucro,categoria_lucro
1650,Bedevilled,2010,-1.0,-1.8369701987210297e-16,115,700000.0, Korean,7.300000000000001,7.3,7.3,7.3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,46502917.14285715,17.655025602844866,46158089.55665025,Lucro médio
1652,Uncle Frank,2020,0.49999999999999994,0.8660254037844387,95,67800000.0, English,6.909803921568628,7.3,7.3,7.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599989005.8715596,20.21242188946514,537787171.0091742,Lucro alto
1656,Marshall,2017,1.2246467991473532e-16,-1.0,118,12000000.0, English,7.015972222222222,7.3,7.3,7.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8225053.658536585,15.922695378428665,-1531043.9024390243,Prejuízo
1658,Shaun the Sheep Movie,2015,1.0,6.123233995736766e-17,85,25000000.0, English,7.081349206349206,7.3,7.05,7.3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,73247846.89655173,18.109359411525713,56006467.5862069,Lucro médio
1659,A Street Cat Named Bob,2016,-0.5000000000000004,0.8660254037844384,103,8000000.0, English,7.0212962962962955,7.3,7.3,7.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13258412.213740457,16.400142792998768,7151541.984732824,Lucro médio
1661,The Yellow Sea,2010,-2.4492935982947064e-16,1.0,136,87600000.0, Korean,7.301851851851852,7.35,7.3,7.35,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,409196752.70935965,19.82970665630488,366044043.34975374,Lucro alto
1666,The Innocents,2016,0.49999999999999994,-0.8660254037844387,115,3400000.0, Norwegian,6.99712962962963,7.3,7.15,7.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,164033163.20610687,18.915579180017225,161437743.35877863,Lucro alto
1667,Palm Trees in the Snow,2015,-2.4492935982947064e-16,1.0,163,11332619.0," Spanish, Castilian",7.263888888888889,6.825,7.3,6.825,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7744482.620689656,15.862491227883199,-71116.6896551719,Prejuízo
1668,The Bélier Family,2014,-2.4492935982947064e-16,1.0,106,11000000.0, French,7.254629629629629,7.3,7.3,7.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,161642225.4658385,18.90089596611886,154809927.32919255,Lucro alto
1672,The Collini Case,2019,0.8660254037844387,-0.4999999999999998,123,125360000.0, German,7.101388888888888,7.3,7.3,7.3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,596302774.2105263,20.20625910645636,486337861.92982465,Lucro alto
1674,My Hero Academia: Two Heroes,2018,-1.0,-1.8369701987210297e-16,96,12000000.0, Japanese,7.32888888888889,7.3,7.3,7.3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,26452794.957983196,17.090872380174922,16368761.344537815,Lucro médio
1675,In Darkness,2011,-1.0,-1.8369701987210297e-16,145,6600000.0, English,6.4181060606060605,7.3,6.525,7.3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,113243.22916666667,11.63729325495019,-3324256.7708333335,Prejuízo
1677,We Are the Nobles,2013,1.0,6.123233995736766e-17,108,2000000.0," Spanish, Castilian",7.220370370370371,6.366666666666667,7.3,6.366666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15458275.43859649,16.553655045004664,14288684.795321638,Lucro médio
1678,Let the Bullets Fly,2010,-2.4492935982947064e-16,1.0,132,24309793.2, Chinese,7.247222222222222,7.3,7.3,7.3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,51591847.2906404,17.75887421972535,39616579.7044335,Lucro médio
1682,Shanghai,2012,0.49999999999999994,-0.8660254037844387,120,50000000.0, English,6.742804232804233,7.3,6.85,7.3,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8566807.734806629,15.963405728159808,-19057501.657458562,Prejuízo
1683,Taxi,2015,-0.5000000000000004,0.8660254037844384,82,25000000.0, English,7.069166666666667,7.3,7.3,7.3,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,49141381.37931035,17.710212035759273,31900002.068965517,Lucro médio
1684,Taxi,2015,0.8660254037844387,-0.4999999999999998,82,8700000.0, French,7.21574074074074,7.3,7.3,7.3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,30689655.172413792,17.239436190703987,24689655.172413792,Lucro médio
1686,Gold,2018,0.49999999999999994,0.8660254037844387,151,6500000.0, English,6.439037698412698,7.3,6.466666666666666,7.3,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,147939.49579831935,11.904558656986255,-5314245.37815126,Prejuízo
1687,Gold,2018,0.8660254037844386,0.5000000000000001,151,20000000.0, English,6.30022622439289,7.3,6.466666666666666,7.3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12504990.756302522,16.341638383093464,-4301731.9327731095,Prejuízo
1688,The Little Mermaid,2023,0.49999999999999994,-0.8660254037844387,135,205000000.0, English,6.937638287638288,6.8,7.2,6.8,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,198177625.55555555,19.10467428527164,-29600152.22222222,Prejuízo
1689,The Little Mermaid,2023,-0.4999999999999997,-0.8660254037844388,135,40000000.0, English,7.199999999999999,6.8,7.2,6.8,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,234826087.77777776,19.27435574612531,190381643.33333334,Lucro alto
1690,The Little Mermaid,2023,-0.8660254037844385,-0.5000000000000004,135,161600000.0, English,6.996470588235295,6.8,7.2,6.8,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,782738136.0,20.478308761237017,603182580.4444444,Lucro alto
1691,The Equalizer,2014,-1.0,-1.8369701987210297e-16,132,55000000.0, English,6.826851851851852,6.627272727272728,6.975,6.627272727272728,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,119815915.5279503,18.60146708563935,85654424.8447205,Lucro médio
1692,The Menu,2022,-0.5000000000000004,0.8660254037844384,107,30000000.0, English,6.756994301994302,6.6,6.73,6.6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,77702982.9787234,18.168404205575523,45788089.36170213,Lucro médio
1694,The Hunger Games,2012,1.0,6.123233995736766e-17,142,80000000.0, English,6.630509259259259,6.8,6.8875,6.8,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,374543303.3149171,19.741217983916304,330344408.2872928,Lucro alto
1696,Where the Crawdads Sing,2022,-0.4999999999999997,-0.8660254037844388,125,24000000.0, English,6.999229691876751,7.2,7.2,7.2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,145254842.55319148,18.794000292577323,119722927.65957448,Lucro alto
1697,The Suicide Squad,2021,-0.8660254037844385,-0.5000000000000004,132,185000000.0, English,6.802810846560846,7.6000000000000005,6.824999999999999,7.6000000000000005,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,167097737.0,18.934089450685168,-17902263.0,Prejuízo
1699,The Man from U.N.C.L.E.,2015,-0.8660254037844385,-0.5000000000000004,116,75000000.0, English,6.883148148148148,7.054545454545454,7.2,7.054545454545454,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,74582833.79310346,18.1274209286826,22858695.862068966,Lucro médio
1701,Don't Look Up,2021,-2.4492935982947064e-16,1.0,138,75000000.0, English,6.963148148148148,7.05,7.2,7.05,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,791863.0,13.582143676035852,-74208137.0,Prejuízo
1704,Silence,2016,-2.4492935982947064e-16,1.0,161,46500000.0, English,7.036552028218695,7.779999999999999,7.2,7.779999999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18111928.24427481,16.712081298199085,-17384254.96183206,Prejuízo
1706,The Great Gatsby,2013,0.49999999999999994,-0.8660254037844387,143,190000000.0, English,7.00037037037037,7.233333333333333,7.2,7.233333333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,206807262.57309943,19.147297818807328,95696151.4619883,Lucro alto
1707,The Great Gatsby,2013,0.49999999999999994,-0.8660254037844387,143,7000000.0, English,7.00037037037037,7.233333333333333,7.2,7.233333333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15516491.228070175,16.55741396649368,11422923.976608187,Lucro médio
1708,The Great Gatsby,2013,1.0,6.123233995736766e-17,143,190000000.0, English,7.0764814814814825,7.233333333333333,7.2,7.233333333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,206807262.57309943,19.147297818807328,95696151.4619883,Lucro alto
1709,The Great Gatsby,2013,1.0,6.123233995736766e-17,143,7000000.0, English,7.0764814814814825,7.233333333333333,7.2,7.233333333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15516491.228070175,16.55741396649368,11422923.976608187,Lucro médio
1710,The Age of Adaline,2015,0.8660254037844387,-0.4999999999999998,112,30000000.0, English,6.749074074074074,7.2,7.0875,7.2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,47575542.06896552,17.67782936506929,26885886.896551725,Lucro médio
1711,Encanto,2021,-0.5000000000000004,0.8660254037844384,102,150000000.0, English,7.15940170940171,7.466666666666666,7.2,7.2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,231120602.0,19.258450218826372,81120602.0,Lucro médio
1715,Living,2022,1.0,6.123233995736766e-17,102,26730400.0, English,7.066203703703704,7.2,7.2,7.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7445773.404255319,15.82315710107628,-20990822.340425532,Prejuízo
1718,Five Feet Apart,2019,1.0,6.123233995736766e-17,116,7000000.0, English,6.89,7.35,7.2,7.35,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,81187902.63157895,18.212276811663212,75047551.75438598,Lucro médio
1724,West Side Story,2021,-2.4492935982947064e-16,1.0,156,100000000.0, English,7.03125,7.218181818181819,7.2,7.218181818181819,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,74826329.0,18.13068037298867,-25173671.0,Prejuízo
1725,West Side Story,2021,-2.4492935982947064e-16,1.0,156,6000000.0, English,7.03125,7.218181818181819,7.2,7.218181818181819,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,47596274.0,17.678265038826897,41596274.0,Lucro médio
1726,West Side Story,2021,-2.4492935982947064e-16,1.0,156,100000000.0, English,7.061111111111113,7.218181818181819,7.2,7.218181818181819,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,74826329.0,18.13068037298867,-25173671.0,Prejuízo
1727,West Side Story,2021,-2.4492935982947064e-16,1.0,156,6000000.0, English,7.061111111111113,7.218181818181819,7.2,7.218181818181819,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,47596274.0,17.678265038826897,41596274.0,Lucro médio
1728,American Hustle,2013,-2.4492935982947064e-16,1.0,138,40000000.0, English,6.88304152637486,7.08,7.183333333333334,7.08,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,150794703.50877193,18.83142989030044,127402890.64327486,Lucro alto
1729,The Outfit,2022,-0.8660254037844385,-0.5000000000000004,105,30107840.0, English,6.835925925925927,7.2,6.890000000000001,7.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4283732.978723405,15.27033537871069,-27745884.042553194,Prejuízo
1738,Now You See Me,2013,-0.8660254037844385,-0.5000000000000004,115,75000000.0, English,6.828703703703704,6.033333333333334,6.800000000000001,6.033333333333334,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,200449824.5614035,19.11607452182868,156590175.4385965,Lucro alto
1741,Shame,2011,0.8660254037844386,0.5000000000000001,101,6500000.0, English,6.6641666666666675,7.366666666666667,7.0024999999999995,7.366666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10631688.020833334,16.179349535531724,7246271.354166667,Lucro médio
1753,Coherence,2013,-1.0,-1.8369701987210297e-16,89,2037792.0, English,7.002104377104377,7.2,7.2,7.2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,60009.94152046784,11.002265519486631,-1131681.2865497076,Prejuízo
1754,10 Cloverfield Lane,2016,1.0,6.123233995736766e-17,103,15000000.0, English,6.8073202614379085,7.12,7.2,7.12,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,82661390.83969465,18.230263192936967,71211009.16030534,Lucro médio
1755,Vice,2018,1.0,6.123233995736766e-17,132,60000000.0, English,6.593203062369729,7.05,6.671428571428571,7.05,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,59574606.72268908,17.902739979545654,9154438.655462185,Lucro médio
1756,Vice,2018,-2.4492935982947064e-16,1.0,132,60000000.0, English,6.935049323645815,7.05,7.156818181818181,7.05,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,59574606.72268908,17.902739979545654,9154438.655462185,Lucro médio
1758,A Quiet Place Part II,2020,0.49999999999999994,-0.8660254037844387,97,61000000.0, English,7.157500000000001,7.35,7.2,7.35,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,272844036.6972477,19.424410895749276,216880733.94495413,Lucro alto
1764,Fantastic Beasts and Where to Find Them,2016,-0.5000000000000004,0.8660254037844384,132,180000000.0, English,6.6552459114959115,6.983333333333333,6.637499999999999,6.983333333333333,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,619636935.1145037,20.244644275954492,482232354.96183205,Lucro alto
1769,21 Jump Street,2012,1.0,6.123233995736766e-17,109,42000000.0, English,6.811882716049383,7.3,7.125,7.3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,112051065.74585634,18.534465269507844,88846645.8563536,Lucro médio
1775,The Founder,2016,-0.5000000000000004,0.8660254037844384,115,15000000.0, English,7.002693602693602,6.779999999999999,7.2,6.779999999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18628390.839694656,16.740197364166352,7178009.160305344,Lucro médio
1777,Lawless,2012,-1.0,-1.8369701987210297e-16,116,26000000.0, English,6.932361111111111,6.75,7.1,6.75,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,30051760.77348066,17.218431812020253,15687119.889502762,Lucro médio
1778,Hostiles,2017,1.2246467991473532e-16,-1.0,134,50000000.0, English,6.93152356902357,6.659999999999999,7.2,6.659999999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,30062061.788617887,17.218774529046023,-10588344.715447154,Prejuízo
1780,Palmer,2021,0.49999999999999994,0.8660254037844387,110,6713933.0, English,6.924537037037037,6.800000000000001,7.2,6.800000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-inf,-6713933.0,Prejuízo
1782,Carol,2015,0.49999999999999994,0.8660254037844387,118,11800000.0, English,6.983888888888889,7.4,7.2,7.4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29210017.24137931,17.190022264619802,21072086.20689655,Lucro médio
1784,Fences,2016,0.49999999999999994,0.8660254037844387,139,24000000.0, English,7.0643518518518515,7.2,7.2,7.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49070901.52671756,17.708776780155674,30750290.839694656,Lucro médio
1787,"Good Luck to You, Leo Grande",2022,-0.8660254037844385,-0.5000000000000004,97,18392400.0, English,7.134523809523811,7.2,7.2,7.2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,8074286.170212766,15.904195023191836,-11492096.808510639,Prejuízo
1788,The Book of Life,2014,-0.5000000000000004,0.8660254037844384,95,50000000.0, English,6.766975308641976,7.2,7.2,7.2,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,60653132.298136644,17.920681837497035,29597231.67701863,Lucro médio
1789,Monsters University,2013,-0.4999999999999997,-0.8660254037844388,104,200000000.0, English,6.891666666666667,7.300000000000001,7.2,7.300000000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,434769479.53216374,19.890326516479345,317810415.20467836,Lucro alto
1791,Unbroken,2014,0.49999999999999994,0.8660254037844387,137,65000000.0, English,7.010634920634921,7.2,7.2,7.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,101570077.01863353,18.436259532196715,61197406.21118012,Lucro médio
1796,Papillon,2017,-0.8660254037844385,-0.5000000000000004,133,13500000.0, English,7.093888888888889,7.2,7.2,7.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43327633.333333336,17.584301172638266,32352023.577235773,Lucro médio
1797,Papillon,2017,0.49999999999999994,0.8660254037844387,133,13500000.0, English,7.122222222222224,7.2,7.2,7.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43327633.333333336,17.584301172638266,32352023.577235773,Lucro médio
1798,Only Lovers Left Alive,2013,0.8660254037844387,-0.4999999999999998,123,7000000.0, English,6.781666666666667,6.666666666666667,7.058333333333334,6.666666666666667,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4444444.444444445,15.307165434741991,350877.1929824561,Lucro baixo
1800,Rango,2011,1.0,6.123233995736766e-17,107,135000000.0, English,6.96522607022607,6.666666666666667,7.2,6.666666666666667,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,127981562.5,18.667396768539955,57669062.5,Lucro médio
1801,Finding Dory,2016,1.2246467991473532e-16,-1.0,97,200000000.0, English,6.803472222222222,6.35,7.2,6.35,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,782447423.6641221,20.477937287915626,629775667.9389312,Lucro alto
1802,The Death of Stalin,2017,1.0,6.123233995736766e-17,107,13000000.0, English,7.012808641975308,6.800000000000001,7.2,6.800000000000001,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,20032542.276422765,16.81286862302389,9463436.585365854,Lucro médio
1804,Till,2022,1.0,6.123233995736766e-17,130,5721523.8, English,7.064814814814816,7.2,7.2,7.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9468085.10638298,16.063437238420455,3381357.6595744686,Lucro baixo
1808,The Report,2019,-0.5000000000000004,0.8660254037844384,119,8000000.0, English,6.966402116402117,7.2,7.2,7.2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,212971.92982456143,12.26891565114596,-6804571.929824562,Prejuízo
1812,The Croods,2013,1.0,6.123233995736766e-17,98,135000000.0, English,6.9388985667110665,6.825,7.050000000000001,6.825,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,335127733.91812867,19.630022312392764,256180365.49707603,Lucro alto
1820,Kung Fu Panda 2,2011,1.2246467991473532e-16,-1.0,90,150000000.0, English,6.75957671957672,6.45,7.0249999999999995,6.45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,346269555.7291667,19.662728092511156,268144555.7291667,Lucro alto
1826,A Dog's Purpose,2017,0.49999999999999994,-0.8660254037844387,100,22000000.0, English,6.848247863247864,6.840000000000001,7.2,6.840000000000001,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,166695787.80487806,18.93168107928467,148809608.94308943,Lucro alto
1827,The Courier,2020,0.8660254037844387,-0.4999999999999998,112,57080000.0, English,7.022619047619048,7.2,7.2,7.2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,23853211.00917431,16.987429399744705,-28513761.467889905,Prejuízo
1828,The Courier,2020,1.2246467991473532e-16,-1.0,112,11480000.0, English,6.986144781144781,7.2,7.2,7.2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4312717.43119266,15.27707875787805,-6219392.660550458,Prejuízo
1834,The Professor and the Madman,2019,0.8660254037844386,0.5000000000000001,124,25000000.0, English,6.9521929824561415,7.2,7.2,7.2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5573550.000000001,15.533542751795169,-16356274.561403511,Prejuízo
1835,Rise of the Guardians,2012,-2.4492935982947064e-16,1.0,97,145000000.0, English,7.0295959595959605,7.2,7.2,7.2,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,169581033.14917126,18.94884144222145,89470535.91160221,Lucro alto
1836,A Beautiful Day in the Neighborhood,2019,0.49999999999999994,0.8660254037844387,109,45000000.0, English,7.0881944444444445,7.2,7.2,7.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,60166669.298245616,17.912629090807254,20692985.0877193,Lucro médio
1837,T2 Trainspotting,2017,0.8660254037844386,0.5000000000000001,117,18000000.0, English,7.01265873015873,7.166666666666667,7.2,7.166666666666667,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34201162.601626016,17.347770195654636,19567016.260162603,Lucro médio
1844,Anthropoid,2016,-0.8660254037844386,0.5000000000000001,120,38274800.0, English,7.078131313131314,6.7,7.2,6.7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3511450.381679389,15.071539724246263,-25705954.198473282,Prejuízo
1846,Sleep Tight,2011,-0.8660254037844386,0.5000000000000001,102,5000000.0," Spanish, Castilian",7.030555555555556,6.800000000000001,7.2,6.800000000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4578953.125,15.336980954635536,1974786.4583333335,Lucro baixo
1850,The Light Between Oceans,2016,-0.8660254037844386,0.5000000000000001,133,20000000.0, English,6.846064814814814,7.266666666666667,7.2,7.266666666666667,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17008955.72519084,16.64925057067037,1741780.1526717558,Lucro baixo
1852,St. Vincent,2014,-2.4492935982947064e-16,1.0,102,13000000.0, English,6.8766504329004325,7.133333333333333,7.2,7.133333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34060393.78881987,17.343645794753233,25985859.62732919,Lucro médio
1854,Broker,2022,1.0,6.123233995736766e-17,129,28648000.0, Korean,7.0888888888888895,7.550000000000001,7.2,7.550000000000001,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19821497.872340426,16.802277657791613,-10655097.872340426,Prejuízo
1858,Force Majeure,2014,-0.8660254037844386,0.5000000000000001,120,56000004.0, Swedish,7.013888888888889,7.25,7.2,7.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2543067.701863354,14.748881666882497,-32239543.478260867,Prejuízo
1860,The Siege of Jadotville,2016,-0.8660254037844386,0.5000000000000001,108,79500000.0, English,7.021435185185186,7.2,7.2,7.2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,456635805.4961832,19.93939670662932,395948782.5954199,Lucro alto
1862,The Butler,2013,-0.8660254037844385,-0.5000000000000004,132,25000000.0, English,6.970205026455027,6.45,7.2,6.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67790745.61403508,18.03193624822607,53170862.57309942,Lucro médio
1863,The Ghost Writer,2010,0.8660254037844387,-0.4999999999999998,128,45000000.0, English,6.977757588415484,7.15,7.2,7.15,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,32282015.270935964,17.290020830363265,10114527.586206898,Lucro médio
1864,Christopher Robin,2018,-0.8660254037844385,-0.5000000000000004,104,75000000.0, English,6.986702741702742,7.1,7.15,7.1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,166171745.37815127,18.92853242219178,103146535.29411764,Lucro alto
1865,War Horse,2011,-2.4492935982947064e-16,1.0,146,70000000.0, English,7.040502645502645,7.218181818181819,7.2,7.218181818181819,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,81674754.6875,18.21825551192685,45216421.35416667,Lucro médio
1870,The Best Exotic Marigold Hotel,2011,-0.5000000000000004,0.8660254037844384,124,10000000.0, English,7.0412037037037045,7.1000000000000005,7.2,7.1000000000000005,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,70124885.41666667,18.065788287818872,64916552.083333336,Lucro médio
1871,Animal Kingdom,2010,1.2246467991473532e-16,-1.0,113,4200000.0, English,6.9296927609427605,6.725,7.2,6.725,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3979646.798029557,15.19670362910894,1910681.2807881776,Lucro baixo
1883,Wish Dragon,2021,1.2246467991473532e-16,-1.0,98,21363393.0, English,7.015000000000001,7.2,7.2,7.2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,25860000.0,17.068207931307985,4496607.0,Lucro baixo
