ano_lancamento,mes_seno,mes_cos,duracao,orcamento,media_elenco,media_direcao,mediana_elenco,mediana_direcao,Drama,Mystery,Action,Family,Documentary,Crime,Romance,War,Comedy,Fantasy,Adventure,Thriller,Science Fiction,Western,History,Horror,Animation,Music,TV Movie,categoria_lucro
2017,1.0,6.123233995736766e-17,107,110000000.0,6.343597883597884,6.233333333333333,6.3,6.233333333333333,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,Lucro médio
2017,-1.0,-1.8369701987210297e-16,107,110000000.0,6.283333333333333,6.233333333333333,6.3,6.233333333333333,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Lucro médio
2019,-0.8660254037844386,0.5000000000000001,110,20700000.0,6.311018518518519,6.5,6.3,6.5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Lucro alto
2018,-0.8660254037844386,0.5000000000000001,130,109600000.0,6.32980056980057,7.1,6.3,7.1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Lucro alto
2021,-0.8660254037844386,0.5000000000000001,106,37595000.0,6.388333333333333,6.3,6.3,6.3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Prejuízo
2010,0.8660254037844387,-0.4999999999999998,88,55000000.0,6.288313152896485,6.68,6.3,6.68,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Lucro médio
2015,1.2246467991473532e-16,-1.0,115,68000000.0,6.461728395061728,6.433333333333334,6.368055555555555,6.433333333333334,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Lucro alto
2015,-0.8660254037844386,0.5000000000000001,93,15000000.0,6.292619047619047,6.083333333333333,6.3,6.083333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Lucro baixo
2016,0.49999999999999994,-0.8660254037844387,113,31500000.0,6.39974358974359,6.55,6.3,6.55,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Lucro baixo
2010,-0.4999999999999997,-0.8660254037844388,109,117000000.0,6.410324074074074,7.3,6.3,7.3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lucro médio
2016,1.2246467991473532e-16,-1.0,117,140000000.0,6.373981481481482,7.218181818181819,6.3,7.218181818181819,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Lucro médio
2019,-1.0,-1.8369701987210297e-16,92,153000000.0,6.338055555555556,5.85,6.3,5.85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Lucro alto
2018,1.0,6.123233995736766e-17,107,30000000.0,6.253456790123456,5.7,6.3,5.7,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Lucro médio
2018,0.49999999999999994,0.8660254037844387,107,30000000.0,6.283333333333333,5.7,6.3,5.7,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Lucro médio
2013,-2.4492935982947064e-16,1.0,119,50000000.0,6.371064814814814,7.05,6.3,7.05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lucro médio
2019,0.8660254037844386,0.5000000000000001,98,49000000.0,6.38989898989899,6.3,6.3,6.3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Prejuízo
2016,0.49999999999999994,-0.8660254037844387,92,20000000.0,6.342083333333333,6.35,6.3,6.35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prejuízo
2016,-0.8660254037844384,-0.5000000000000004,86,13000000.0,6.350925925925925,6.575,6.3,6.575,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Lucro médio
2013,1.0,6.123233995736766e-17,97,3500000.0,6.448217592592592,5.766666666666667,6.3,5.766666666666667,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,Lucro médio
2015,-1.0,-1.8369701987210297e-16,131,61000000.0,6.4455621693121685,6.433333333333334,6.433333333333334,6.433333333333334,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,Lucro alto
2010,1.2246467991473532e-16,-1.0,109,40000000.0,6.319771241830065,6.18,6.3,6.18,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,Lucro médio
2017,1.0,6.123233995736766e-17,97,125000000.0,6.309920634920634,6.5,6.3,6.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Lucro alto
2018,0.49999999999999994,0.8660254037844387,124,25000000.0,6.411044973544974,6.3,6.3,6.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Lucro médio
2016,0.8660254037844386,0.5000000000000001,106,22000000.0,6.500308641975308,7.17,6.3,7.17,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lucro médio
2013,1.0,6.123233995736766e-17,114,195000000.0,6.348513328776487,7.25,6.3,7.25,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Lucro baixo
2010,-2.4492935982947064e-16,1.0,113,155000000.0,6.413562610229277,6.3,6.3,6.3,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Lucro alto
2016,-0.4999999999999997,-0.8660254037844388,107,50000000.0,6.380882066276802,6.35,6.3,6.35,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Lucro alto
2014,0.49999999999999994,-0.8660254037844387,97,18000000.0,6.243261100736591,6.18,6.3,6.18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lucro alto
2022,-1.0,-1.8369701987210297e-16,100,7000000.0,6.2712962962962955,5.8,6.3,5.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lucro alto
2013,-0.8660254037844386,0.5000000000000001,111,30000000.0,6.267720797720797,6.433333333333334,6.3,6.433333333333334,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Lucro médio
2013,1.0,6.123233995736766e-17,130,200000000.0,6.276931216931216,6.6,6.3,6.6,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Lucro alto
2016,-2.4492935982947064e-16,1.0,107,70000000.0,6.298703703703704,6.3,6.3,6.3,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Lucro alto
2013,0.8660254037844386,0.5000000000000001,107,30000000.0,6.31111111111111,7.066666666666666,6.3,7.066666666666666,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Lucro médio
2020,0.49999999999999994,-0.8660254037844387,109,2000000.0,6.292129629629629,6.3,6.3,6.3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Lucro alto
2017,-2.4492935982947064e-16,1.0,117,90000000.0,6.282012108262108,6.62,6.3,6.62,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Prejuízo
2018,0.49999999999999994,0.8660254037844387,104,40000000.0,6.465546737213405,6.575,6.307142857142857,6.575,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Lucro médio
2011,1.0,6.123233995736766e-17,97,19000000.0,6.291190476190476,6.433333333333334,6.3,6.433333333333334,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Prejuízo
2020,1.2246467991473532e-16,-1.0,98,6300000.0,6.366666666666666,6.3,6.3,6.3,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,Lucro baixo
2020,0.49999999999999994,0.8660254037844387,99,18000000.0,6.224285714285714,6.166666666666667,6.285714285714286,6.166666666666667,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Prejuízo
2010,-0.8660254037844384,-0.5000000000000004,105,20000000.0,6.442592592592593,6.5,6.3,6.5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Lucro médio
2014,-2.4492935982947064e-16,1.0,108,40000000.0,6.479145299145299,6.316666666666666,6.6,6.316666666666666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lucro médio
2014,0.49999999999999994,0.8660254037844387,108,14000000.0,6.309656084656084,6.3,6.3,6.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Prejuízo
2017,1.2246467991473532e-16,-1.0,93,10000000.0,6.418425925925926,6.066666666666666,6.383333333333334,6.066666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lucro médio
2017,1.0,6.123233995736766e-17,93,10000000.0,6.387222222222222,6.066666666666666,6.3,6.066666666666666,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Lucro médio
2014,0.8660254037844387,-0.4999999999999998,101,130000000.0,6.387407407407407,6.633333333333333,6.449999999999999,6.633333333333333,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,Lucro alto
2018,1.2246467991473532e-16,-1.0,97,65000000.0,6.399151234567901,6.633333333333333,6.44375,6.633333333333333,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,Lucro alto
2020,1.2246467991473532e-16,-1.0,109,73400000.0,6.313731551099972,6.3,6.3,6.3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Lucro alto
2010,-0.4999999999999997,-0.8660254037844388,95,165000000.0,6.338425925925926,6.449999999999999,6.3,6.449999999999999,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,Lucro alto
2016,1.0,6.123233995736766e-17,115,20000000.0,6.494722222222221,6.75,6.3,6.75,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,Lucro baixo
2017,0.8660254037844387,-0.4999999999999998,113,150400000.0,6.3667592592592595,6.3,6.3,6.3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Lucro alto
2013,-0.5000000000000004,0.8660254037844384,95,78000000.0,6.3652402998236335,5.7,6.3,5.7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Lucro alto
2019,1.2246467991473532e-16,-1.0,112,170000000.0,6.2714285714285705,6.483333333333333,6.3,6.483333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Lucro alto
2019,1.0,6.123233995736766e-17,112,170000000.0,6.379722222222222,6.483333333333333,6.3,6.483333333333333,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Lucro alto
2019,0.8660254037844387,-0.4999999999999998,108,41540000.0,6.353333333333333,6.3,6.3,6.3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Prejuízo
2010,-0.4999999999999997,-0.8660254037844388,97,15000000.0,6.201177248677248,5.42,6.3,5.42,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Prejuízo
2017,-0.8660254037844386,0.5000000000000001,105,4200000.0,6.245265151515151,6.3,6.3,6.3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Prejuízo
2021,-0.5000000000000004,0.8660254037844384,104,96140000.0,6.336388888888889,6.3,6.3,6.3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Lucro alto
2017,0.8660254037844387,-0.4999999999999998,132,20000000.0,6.2414351851851855,6.3,6.3,6.3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Lucro médio
2021,0.8660254037844386,0.5000000000000001,110,7000000.0,6.479675925925926,6.3,6.3,6.3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Lucro alto
2022,-0.8660254037844384,-0.5000000000000004,110,69600000.0,6.237962962962963,6.3,6.3,6.3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Lucro alto
2016,-0.5000000000000004,0.8660254037844384,91,10000000.0,6.5683201058201055,5.625,6.566666666666666,5.625,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Prejuízo
2012,-1.0,-1.8369701987210297e-16,94,22000000.0,6.411111111111111,6.5,6.366666666666667,6.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lucro médio
2012,0.8660254037844386,0.5000000000000001,103,65000000.0,6.41925925925926,6.016666666666667,6.3,6.016666666666667,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Lucro médio
2010,1.0,6.123233995736766e-17,108,25000000.0,6.287147266313933,6.840000000000001,6.3,6.840000000000001,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Lucro médio
2017,-0.8660254037844386,0.5000000000000001,89,36345000.0,6.266309523809523,6.85,6.3,6.85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prejuízo
2022,0.8660254037844386,0.5000000000000001,89,3500000.0,6.335185185185185,6.228571428571429,6.3,6.228571428571429,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Lucro alto
2021,-0.8660254037844384,-0.5000000000000004,141,15500000.0,6.349074074074074,6.3,6.3,6.3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Prejuízo
2011,-0.8660254037844386,0.5000000000000001,101,45000000.0,6.345667989417989,6.3,6.3,6.3,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,Lucro médio
2017,0.8660254037844387,-0.4999999999999998,116,5500000.0,6.3277777777777775,6.5,6.3,6.5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Prejuízo
2011,0.49999999999999994,0.8660254037844387,94,12000000.0,6.328796296296296,6.6,6.3,6.6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lucro baixo
2017,0.49999999999999994,0.8660254037844387,117,10000000.0,6.419748677248677,6.15,6.3,6.15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Lucro alto
2023,0.8660254037844386,0.5000000000000001,111,2068000.0,6.316666666666666,6.3,6.3,6.3,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Lucro médio
2017,1.0,6.123233995736766e-17,123,4667008.0,6.294444444444444,6.3,6.3,6.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Lucro médio
2017,0.8660254037844386,0.5000000000000001,98,79400000.0,6.372222222222222,6.3,6.3,6.3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Lucro alto
2017,-0.8660254037844386,0.5000000000000001,98,38200000.0,6.470099715099715,6.3,6.3,6.3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Lucro alto
2015,0.8660254037844386,0.5000000000000001,106,12000000.0,6.3619047619047615,6.033333333333334,6.3,6.033333333333334,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Lucro médio
2013,-2.4492935982947064e-16,1.0,105,22000000.0,6.428086419753085,6.3,6.324999999999999,6.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lucro médio
2013,1.0,6.123233995736766e-17,92,110000000.0,6.329629629629629,6.3,6.3,6.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lucro alto
2012,0.49999999999999994,0.8660254037844387,88,70000000.0,6.1466203703703695,6.3,6.3,6.3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Lucro médio
2014,0.49999999999999994,0.8660254037844387,86,1600000.0,6.273928571428571,6.3,6.3,6.3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Prejuízo
2016,0.8660254037844386,0.5000000000000001,107,20000000.0,6.252920875420875,6.3,6.3,6.3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Lucro médio
2012,-0.4999999999999997,-0.8660254037844388,109,50000000.0,6.355608465608465,6.3,6.3,6.3,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,Prejuízo
2017,1.0,6.123233995736766e-17,93,37117129.0,6.294907407407407,6.3,6.3,6.3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Prejuízo
2014,-0.5000000000000004,0.8660254037844384,108,15000000.0,6.185879629629629,6.199999999999999,6.3,6.199999999999999,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Lucro médio
2017,-0.8660254037844386,0.5000000000000001,96,10000000.0,6.3125,6.3,6.3,6.3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Lucro médio
2019,0.8660254037844387,-0.4999999999999998,116,14000000.0,6.333179012345678,6.3,6.3,6.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lucro médio
2020,-0.8660254037844386,0.5000000000000001,95,82600000.0,6.414153439153439,6.3,6.3,6.3,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,Lucro alto
2021,0.8660254037844386,0.5000000000000001,109,69800000.0,6.388888888888889,6.15,6.433333333333334,6.15,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Lucro alto
2020,-0.8660254037844384,-0.5000000000000004,93,85000000.0,6.283333333333333,6.3,6.3,6.3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Lucro alto
2014,-2.4492935982947064e-16,1.0,93,4000000.0,6.311481481481481,5.766666666666667,6.3,5.766666666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Prejuízo
2012,1.2246467991473532e-16,-1.0,112,21500000.0,6.205324074074074,6.728571428571429,6.3,6.728571428571429,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Lucro médio
2020,0.49999999999999994,0.8660254037844387,95,1700000.0,6.219444444444444,6.3,6.3,6.3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,Prejuízo
2019,0.49999999999999994,0.8660254037844387,93,5000000.0,6.2935185185185185,6.3,6.3,6.3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Prejuízo
2012,-0.8660254037844386,0.5000000000000001,98,4000000.0,6.25037037037037,6.3,6.3,6.3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Prejuízo
2010,0.8660254037844387,-0.4999999999999998,107,25000000.0,6.375,6.433333333333334,6.3,6.433333333333334,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Lucro baixo
2016,-0.8660254037844386,0.5000000000000001,109,9288225.8,6.53506335282651,6.3,6.3,6.3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Prejuízo
2012,0.49999999999999994,0.8660254037844387,128,25000000.0,6.312264109347442,6.3999999999999995,6.3,6.3999999999999995,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Lucro médio
2012,-2.4492935982947064e-16,1.0,128,62571600.0,6.277777777777778,6.3999999999999995,6.3,6.3999999999999995,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Lucro alto
2018,0.8660254037844387,-0.4999999999999998,99,101600000.0,6.253703703703703,6.3,6.3,6.3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lucro alto
2019,-0.5000000000000004,0.8660254037844384,111,4000000.0,6.268421052631578,6.3,6.3,6.3,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Prejuízo
2019,-1.0,-1.8369701987210297e-16,93,7000000.0,6.3161375661375665,6.3,6.3,6.3,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,Prejuízo
2017,1.2246467991473532e-16,-1.0,86,100800000.0,6.233412698412698,6.3,6.3,6.3,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Lucro alto
2012,-0.8660254037844384,-0.5000000000000004,100,30000000.0,6.280698005698006,6.55,6.3,6.55,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Lucro médio
2013,-1.0,-1.8369701987210297e-16,137,28000000.0,6.510241995658662,6.8,6.480158730158729,6.8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Prejuízo
2016,-1.0,-1.8369701987210297e-16,88,2000000.0,6.407275132275132,6.3,6.3,6.3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Lucro médio
2020,1.2246467991473532e-16,-1.0,92,139800000.0,6.361111111111111,6.3,6.3,6.3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Lucro alto
2013,-0.5000000000000004,0.8660254037844384,103,46010000.0,6.475555555555555,6.3,6.3,6.3,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Prejuízo
2017,1.0,6.123233995736766e-17,102,6045750.0,6.339814814814814,6.3,6.3,6.3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,Prejuízo
2018,-0.4999999999999997,-0.8660254037844388,108,37078629.0,6.311111111111111,6.3,6.3,6.3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Prejuízo
2016,-2.4492935982947064e-16,1.0,118,135000000.0,6.461111111111111,6.1,6.3,6.1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Lucro alto
2011,-0.5000000000000004,0.8660254037844384,109,10000000.0,6.3221944444444444,6.3,6.3,6.3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Prejuízo
2013,-1.0,-1.8369701987210297e-16,90,13200000.0,6.4034313725490195,6.3,6.3,6.3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Prejuízo
2016,-1.0,-1.8369701987210297e-16,98,105.0,6.051851851851853,6.3,6.15,6.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Lucro baixo
2011,-0.8660254037844384,-0.5000000000000004,87,5000000.0,6.319753086419753,6.55,6.3,6.55,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Prejuízo
2016,0.8660254037844386,0.5000000000000001,108,108000000.0,6.3751543209876536,6.16,6.3,6.16,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Lucro alto
2021,0.8660254037844387,-0.4999999999999998,136,5000000.0,6.313888888888888,6.3,6.3,6.3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Prejuízo
2012,-2.4492935982947064e-16,1.0,146,20000000.0,6.314583333333333,6.3,6.3,6.3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Lucro médio
2023,-0.8660254037844384,-0.5000000000000004,127,70000000.0,6.182189542483662,6.2,6.2,6.2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Prejuízo
2022,-0.4999999999999997,-0.8660254037844388,118,250000000.0,6.5333691617024945,7.45,6.225,7.45,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Lucro alto
2022,-1.0,-1.8369701987210297e-16,94,39780000.0,6.166145833333333,6.2,6.2,6.2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Prejuízo
2012,0.49999999999999994,0.8660254037844387,134,35000000.0,6.273275212441879,6.5,6.2444444444444445,6.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lucro médio
2010,-0.8660254037844386,0.5000000000000001,108,1750000.0,6.254848484848484,5.95,6.2,5.95,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,Prejuízo
2022,0.8660254037844387,-0.4999999999999998,142,200000000.0,6.591660052910054,6.983333333333333,6.633333333333333,6.983333333333333,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Lucro alto
2014,-0.8660254037844384,-0.5000000000000004,93,5000000.0,6.196296296296297,6.475,6.2,6.475,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Lucro médio
2011,0.8660254037844387,-0.4999999999999998,111,40000000.0,6.201349206349206,6.2,6.233333333333333,6.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Lucro médio
2021,-1.0,-1.8369701987210297e-16,111,40000000.0,6.193888888888889,6.885714285714286,6.2,6.885714285714286,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Prejuízo
2015,-1.0,-1.8369701987210297e-16,94,5000000.0,6.186111111111112,6.4,6.2,6.4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Lucro médio
2020,-2.4492935982947064e-16,1.0,137,16000000.0,6.127777777777778,6.2,6.2,6.2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Prejuízo
2016,1.2246467991473532e-16,-1.0,110,180000000.0,6.349284188034188,6.983333333333333,6.2,6.983333333333333,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Lucro alto
2019,-1.0,-1.8369701987210297e-16,108,28000000.0,6.196296296296296,6.45,6.2,6.45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Lucro médio
2013,1.0,6.123233995736766e-17,100,15000000.0,6.263194444444445,6.8,6.2,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Lucro médio
2010,-0.8660254037844386,0.5000000000000001,97,25000000.0,6.309835858585858,6.2,6.2,6.2,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,Lucro baixo
2019,-0.8660254037844386,0.5000000000000001,128,185000000.0,6.183888888888889,7.1,6.2,7.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Lucro médio
2010,-2.4492935982947064e-16,1.0,94,15000000.0,6.298518518518518,6.325,6.4,6.325,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Lucro médio
2010,-1.0,-1.8369701987210297e-16,94,15000000.0,6.330555555555556,6.325,6.366666666666667,6.325,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lucro médio
2011,0.8660254037844386,0.5000000000000001,108,25000000.0,6.292268518518519,6.2,6.275,6.2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Lucro médio
2021,0.49999999999999994,0.8660254037844387,102,96200000.0,6.263194444444445,6.2,6.2,6.2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Lucro alto
2019,0.8660254037844386,0.5000000000000001,119,60000000.0,6.313928170594838,6.2,6.2,6.2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Lucro baixo
2021,-2.4492935982947064e-16,1.0,111,8020689.0,6.249537037037037,6.65,6.2,6.65,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Prejuízo
2021,-1.0,-1.8369701987210297e-16,106,37800000.0,6.3445105820105825,6.15,6.2,6.15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lucro alto
2020,0.8660254037844387,-0.4999999999999998,98,74600000.0,6.300890313390314,5.875,6.2,5.875,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Lucro alto
2020,0.49999999999999994,0.8660254037844387,98,104600000.0,6.222448979591838,5.875,6.2,5.875,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Lucro alto
2011,-0.8660254037844384,-0.5000000000000004,103,38000000.0,6.290476190476191,6.5,6.2,6.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Prejuízo
